Id,Name,Type,TcgDate,OcgDate,Artwork
1621413,Dark Requiem Xyz Dragon,XYZ Monster,11/03/2016,07/09/2016,https://images.ygoprodeck.com/images/cards_cropped/1621413.jpg
1637760,Grand Horn of Heaven,Trap Card,11/05/2015,07/18/2015,https://images.ygoprodeck.com/images/cards_cropped/1637760.jpg
1639384,Divine Dragon Knight Felgrand,XYZ Monster,11/08/2013,07/20/2013,https://images.ygoprodeck.com/images/cards_cropped/1639384.jpg
1641882,Fusionist,Fusion Monster,03/08/2002,03/06/1999,https://images.ygoprodeck.com/images/cards_cropped/1641882.jpg
1644289,Vylon Segment,Spell Card,05/25/2012,04/01/2011,https://images.ygoprodeck.com/images/cards_cropped/1644289.jpg
1662004,Brotherhood of the Fire Fist - Spirit,Tuner Monster,01/25/2013,07/30/2012,https://images.ygoprodeck.com/images/cards_cropped/1662004.jpg
1669772,Spell Purification,Trap Card,11/20/2004,08/05/2004,https://images.ygoprodeck.com/images/cards_cropped/1669772.jpg
1683982,Viper's Grudge,Trap Card,06/22/2023,12/18/2021,https://images.ygoprodeck.com/images/cards_cropped/1683982.jpg
1686814,Ultimaya Tzolkin,Synchro Monster,05/07/2015,12/20/2014,https://images.ygoprodeck.com/images/cards_cropped/1686814.jpg
1688285,Traptrix Pinguicula,XYZ Monster,02/23/2023,12/03/2022,https://images.ygoprodeck.com/images/cards_cropped/1688285.jpg
1689516,The Big March of Animals,Spell Card,02/26/2005,11/25/2004,https://images.ygoprodeck.com/images/cards_cropped/1689516.jpg
1697104,PSY-Framegear Epsilon,Tuner Monster,10/01/2015,08/22/2015,https://images.ygoprodeck.com/images/cards_cropped/1697104.jpg
1710476,Malefic Cyber End Dragon,Effect Monster,02/22/2011,02/26/2011,https://images.ygoprodeck.com/images/cards_cropped/1710476.jpg
1735088,Wind-Up Zenmaintenance,Link Monster,05/03/2018,01/13/2018,https://images.ygoprodeck.com/images/cards_cropped/1735088.jpg
1759808,Fiendish Portrait,Trap Card,01/30/2020,10/12/2019,https://images.ygoprodeck.com/images/cards_cropped/1759808.jpg
1764972,Doomkaiser Dragon/Assault Mode,Effect Monster,02/28/2009,11/15/2008,https://images.ygoprodeck.com/images/cards_cropped/1764972.jpg
1769875,Chimera the King of Phantom Beasts,Fusion Monster,07/27/2023,04/22/2023,https://images.ygoprodeck.com/images/cards_cropped/1769875.jpg
1781310,Fuh-Rin-Ka-Zan,Trap Card,11/20/2004,08/05/2004,https://images.ygoprodeck.com/images/cards_cropped/1781310.jpg
1784619,Uraby,Normal Monster,03/08/2002,03/27/1999,https://images.ygoprodeck.com/images/cards_cropped/1784619.jpg
1784686,The Eye of Timaeus,Spell Card,04/25/2014,05/17/2014,https://images.ygoprodeck.com/images/cards_cropped/1784686.jpg
1799464,Transcicada,Tuner Monster,01/30/2020,10/12/2019,https://images.ygoprodeck.com/images/cards_cropped/1799464.jpg
1801154,Centrifugal Field,Spell Card,02/26/2005,11/25/2004,https://images.ygoprodeck.com/images/cards_cropped/1801154.jpg
1802450,Sealing Ceremony of Mokuton,Trap Card,04/30/2011,02/11/2011,https://images.ygoprodeck.com/images/cards_cropped/1802450.jpg
1804528,Dark Coffin,Trap Card,07/18/2003,03/21/2002,https://images.ygoprodeck.com/images/cards_cropped/1804528.jpg
1825445,Super Quantal Union - Magnaformation,Trap Card,05/02/2019,01/12/2019,https://images.ygoprodeck.com/images/cards_cropped/1825445.jpg
1826676,Toy Knight,Effect Monster,01/15/2015,09/21/2013,https://images.ygoprodeck.com/images/cards_cropped/1826676.jpg
1828513,Shadow of the Six Samurai - Shien,XYZ Monster,06/21/2012,10/13/2012,https://images.ygoprodeck.com/images/cards_cropped/1828513.jpg
1833916,Heroic Challenger - Thousand Blades,Effect Monster,04/16/2015,04/19/2014,https://images.ygoprodeck.com/images/cards_cropped/1833916.jpg
1834107,Wattcine,Spell Card,08/07/2010,04/17/2010,https://images.ygoprodeck.com/images/cards_cropped/1834107.jpg
1834753,Overdrive Teleporter,Effect Monster,11/01/2008,09/19/2009,https://images.ygoprodeck.com/images/cards_cropped/1834753.jpg
1845204,Instant Fusion,Spell Card,11/15/2006,08/10/2006,https://images.ygoprodeck.com/images/cards_cropped/1845204.jpg
1855886,Scar of the Vendread,Effect Monster,08/04/2022,04/23/2022,https://images.ygoprodeck.com/images/cards_cropped/1855886.jpg
1855932,Bujintei Kagutsuchi,XYZ Monster,11/08/2013,07/20/2013,https://images.ygoprodeck.com/images/cards_cropped/1855932.jpg
1861630,Decode Talker,Link Monster,07/20/2017,03/25/2017,https://images.ygoprodeck.com/images/cards_cropped/1861630.jpg
1861630,Decode Talker,Link Monster,07/20/2017,03/25/2017,https://images.ygoprodeck.com/images/cards_cropped/1861630.jpg
1872843,"Morpheus, the Dream Mirror White Knight",Effect Monster,07/25/2019,10/03/2020,https://images.ygoprodeck.com/images/cards_cropped/1872843.jpg
1876841,Morphtronic Scannen,Tuner Monster,08/04/2022,05/21/2022,https://images.ygoprodeck.com/images/cards_cropped/1876841.jpg
1896112,Dimension Explosion,Spell Card,01/26/2008,11/23/2007,https://images.ygoprodeck.com/images/cards_cropped/1896112.jpg
1906812,Sprind the Irondash Dragon,Fusion Monster,02/04/2021,10/31/2020,https://images.ygoprodeck.com/images/cards_cropped/1906812.jpg
1918087,Minor Goblin Official,Trap Card,10/20/2002,12/14/2000,https://images.ygoprodeck.com/images/cards_cropped/1918087.jpg
1929294,Key Mace,Normal Monster,08/14/2010,03/06/1999,https://images.ygoprodeck.com/images/cards_cropped/1929294.jpg
1942635,Generaider Boss Loot,Spell Card,11/21/2019,08/03/2019,https://images.ygoprodeck.com/images/cards_cropped/1942635.jpg
1945387,Elemental HERO Nova Master,Fusion Monster,08/06/2011,10/21/2010,https://images.ygoprodeck.com/images/cards_cropped/1945387.jpg
1948619,Xtra HERO Wonder Driver,Link Monster,10/04/2018,03/10/2018,https://images.ygoprodeck.com/images/cards_cropped/1948619.jpg
1953925,Ancient Gear Engineer,Effect Monster,01/17/2007,09/14/2006,https://images.ygoprodeck.com/images/cards_cropped/1953925.jpg
1965724,Mokey Mokey Smackdown,Spell Card,11/20/2004,08/05/2004,https://images.ygoprodeck.com/images/cards_cropped/1965724.jpg
1966438,Abominable Unchained Soul,Effect Monster,01/30/2020,10/12/2019,https://images.ygoprodeck.com/images/cards_cropped/1966438.jpg
1969506,Puppet Ritual,Spell Card,07/12/2013,08/10/2013,https://images.ygoprodeck.com/images/cards_cropped/1969506.jpg
1980574,Hop Ear Squadron,Tuner Monster,10/24/2019,07/13/2019,https://images.ygoprodeck.com/images/cards_cropped/1980574.jpg
1984618,Nadir Servant,Spell Card,08/06/2020,04/18/2020,https://images.ygoprodeck.com/images/cards_cropped/1984618.jpg
1992816,Number 9: Dyson Sphere,XYZ Monster,11/09/2012,07/21/2012,https://images.ygoprodeck.com/images/cards_cropped/1992816.jpg
1995985,Silent Swordsman LV3,Effect Monster,11/20/2004,08/05/2004,https://images.ygoprodeck.com/images/cards_cropped/1995985.jpg
2009101,Blackwing - Gale the Whirlwind,Tuner Monster,02/28/2009,11/15/2008,https://images.ygoprodeck.com/images/cards_cropped/2009101.jpg
2047519,Hidden Soldiers,Trap Card,08/05/2006,05/28/2002,https://images.ygoprodeck.com/images/cards_cropped/2047519.jpg
2055403,Time-Space Trap Hole,Trap Card,08/14/2014,04/19/2014,https://images.ygoprodeck.com/images/cards_cropped/2055403.jpg
2061963,Number 104: Masquerade,XYZ Monster,08/08/2013,04/20/2013,https://images.ygoprodeck.com/images/cards_cropped/2061963.jpg
2067935,Gladiator Beast Lanista,Effect Monster,10/04/2011,10/21/2010,https://images.ygoprodeck.com/images/cards_cropped/2067935.jpg
2084239,Wetlands,Spell Card,05/03/2008,02/23/2008,https://images.ygoprodeck.com/images/cards_cropped/2084239.jpg
2088870,Worm Victory,Flip Effect Monster,09/25/2010,04/14/2009,https://images.ygoprodeck.com/images/cards_cropped/2088870.jpg
2089016,Chronomaly Tuspa Rocket,Effect Monster,01/30/2020,10/12/2019,https://images.ygoprodeck.com/images/cards_cropped/2089016.jpg
2091298,Constellar Praesepe,XYZ Monster,02/01/2013,01/24/2012,https://images.ygoprodeck.com/images/cards_cropped/2091298.jpg
2095764,"Bixi, Water of the Yang Zing",Effect Monster,08/14/2014,04/19/2014,https://images.ygoprodeck.com/images/cards_cropped/2095764.jpg
2099841,Smile World,Spell Card,05/26/2016,10/01/2015,https://images.ygoprodeck.com/images/cards_cropped/2099841.jpg
2102065,Brinegir,Effect Monster,10/24/2019,07/13/2019,https://images.ygoprodeck.com/images/cards_cropped/2102065.jpg
2106266,Galloping Gaia,Spell Card,08/06/2020,04/18/2020,https://images.ygoprodeck.com/images/cards_cropped/2106266.jpg
2111707,XY-Dragon Cannon,Fusion Monster,10/10/2003,07/18/2002,https://images.ygoprodeck.com/images/cards_cropped/2111707.jpg
2116237,Loka Samsara,Trap Card,10/19/2023,07/22/2023,https://images.ygoprodeck.com/images/cards_cropped/2116237.jpg
2118022,Hyosube,Normal Monster,06/26/2002,09/23/1999,https://images.ygoprodeck.com/images/cards_cropped/2118022.jpg
2122975,Trap Reclamation,Trap Card,08/15/2007,05/12/2007,https://images.ygoprodeck.com/images/cards_cropped/2122975.jpg
2129638,Blue-Eyes Twin Burst Dragon,Fusion Monster,05/05/2016,12/19/2015,https://images.ygoprodeck.com/images/cards_cropped/2129638.jpg
2130625,Numinous Healer,Trap Card,10/20/2002,09/28/2000,https://images.ygoprodeck.com/images/cards_cropped/2130625.jpg
2134346,Asura Priest,Spirit Monster,06/06/2003,11/29/2001,https://images.ygoprodeck.com/images/cards_cropped/2134346.jpg
2137678,Meklord Army of Granel,Effect Monster,04/30/2011,02/11/2011,https://images.ygoprodeck.com/images/cards_cropped/2137678.jpg
2139640,Amabie,Effect Monster,05/15/2021,02/13/2021,https://images.ygoprodeck.com/images/cards_cropped/2139640.jpg
2144946,F.A. Off-Road Grand Prix,Spell Card,10/19/2017,09/08/2018,https://images.ygoprodeck.com/images/cards_cropped/2144946.jpg
2148918,Armor Ninjitsu Art of Rust Mist,Trap Card,01/14/2012,11/19/2011,https://images.ygoprodeck.com/images/cards_cropped/2148918.jpg
2158562,Cyber Prima,Effect Monster,05/17/2006,02/16/2006,https://images.ygoprodeck.com/images/cards_cropped/2158562.jpg
2191144,Night Papilloperative,XYZ Monster,07/12/2013,08/10/2013,https://images.ygoprodeck.com/images/cards_cropped/2191144.jpg
2196767,Gambler of Legend,Effect Monster,11/14/2007,07/21/2007,https://images.ygoprodeck.com/images/cards_cropped/2196767.jpg
2203790,XX-Saber Hyunlei,Synchro Monster,02/12/2010,11/14/2009,https://images.ygoprodeck.com/images/cards_cropped/2203790.jpg
2204038,Valkyrie Brunhilde,Effect Monster,08/16/2018,09/14/2019,https://images.ygoprodeck.com/images/cards_cropped/2204038.jpg
2204140,Book of Life,Spell Card,07/18/2003,03/21/2002,https://images.ygoprodeck.com/images/cards_cropped/2204140.jpg
2220237,Secure Gardna,Link Monster,02/01/2018,10/14/2017,https://images.ygoprodeck.com/images/cards_cropped/2220237.jpg
2250266,Morphtronic Staplen,Effect Monster,04/30/2011,02/11/2011,https://images.ygoprodeck.com/images/cards_cropped/2250266.jpg
2263869,Ultimate Slayer,Spell Card,08/04/2022,04/23/2022,https://images.ygoprodeck.com/images/cards_cropped/2263869.jpg
2266498,Vendread Reunion,Trap Card,10/19/2017,09/08/2018,https://images.ygoprodeck.com/images/cards_cropped/2266498.jpg
2273734,Satellarknight Altair,Effect Monster,08/14/2014,04/19/2014,https://images.ygoprodeck.com/images/cards_cropped/2273734.jpg
2287848,Vendread Revolution,Trap Card,02/01/2018,09/08/2018,https://images.ygoprodeck.com/images/cards_cropped/2287848.jpg
2295440,One for One,Spell Card,05/02/2009,02/14/2009,https://images.ygoprodeck.com/images/cards_cropped/2295440.jpg
2295440,One for One,Spell Card,05/02/2009,02/14/2009,https://images.ygoprodeck.com/images/cards_cropped/2295440.jpg
2295831,Symbol of Friendship,Spell Card,04/14/2016,01/10/2015,https://images.ygoprodeck.com/images/cards_cropped/2295831.jpg
2311090,Spright Carrot,Effect Monster,08/04/2022,04/23/2022,https://images.ygoprodeck.com/images/cards_cropped/2311090.jpg
2311603,Overdrive,Normal Monster,10/20/2002,12/14/2000,https://images.ygoprodeck.com/images/cards_cropped/2311603.jpg
2314238,Dark Magic Attack,Spell Card,06/01/2004,02/26/2004,https://images.ygoprodeck.com/images/cards_cropped/2314238.jpg
2316186,Princess Curran,Effect Monster,02/18/2006,11/17/2005,https://images.ygoprodeck.com/images/cards_cropped/2316186.jpg
2322421,Road Warrior,Synchro Monster,06/09/2009,03/14/2009,https://images.ygoprodeck.com/images/cards_cropped/2322421.jpg
2326738,Des Lacooda,Effect Monster,07/18/2003,03/21/2002,https://images.ygoprodeck.com/images/cards_cropped/2326738.jpg
2333365,Tyr of the Nordic Champions,Effect Monster,02/08/2011,11/13/2010,https://images.ygoprodeck.com/images/cards_cropped/2333365.jpg
2333466,Gandora-G the Dragon of Destruction,Effect Monster,04/25/2024,01/27/2024,https://images.ygoprodeck.com/images/cards_cropped/2333466.jpg
2339825,T.G. Close,Trap Card,10/19/2023,07/22/2023,https://images.ygoprodeck.com/images/cards_cropped/2339825.jpg
2347477,Micro Coder,Effect Monster,08/20/2019,06/23/2018,https://images.ygoprodeck.com/images/cards_cropped/2347477.jpg
2347656,Lovely Labrynth of the Silver Castle,Effect Monster,08/25/2022,03/19/2022,https://images.ygoprodeck.com/images/cards_cropped/2347656.jpg
2356994,Great Long Nose,Spirit Monster,06/06/2003,11/29/2001,https://images.ygoprodeck.com/images/cards_cropped/2356994.jpg
2359348,Pendulum Area,Trap Card,11/05/2015,07/18/2015,https://images.ygoprodeck.com/images/cards_cropped/2359348.jpg
2362787,Light of Redemption,Spell Card,05/03/2008,02/23/2008,https://images.ygoprodeck.com/images/cards_cropped/2362787.jpg
2364438,Mayakashi Return,Spell Card,11/15/2018,08/04/2018,https://images.ygoprodeck.com/images/cards_cropped/2364438.jpg
2368215,Abyss Actor - Hyper Director,Link Monster,03/19/2020,11/23/2019,https://images.ygoprodeck.com/images/cards_cropped/2368215.jpg
2370081,Steel Shell,Spell Card,09/01/2002,05/25/1999,https://images.ygoprodeck.com/images/cards_cropped/2370081.jpg
2371506,Xyz Reflect,Trap Card,01/14/2012,11/19/2011,https://images.ygoprodeck.com/images/cards_cropped/2371506.jpg
2376209,Paleozoic Eldonia,Trap Card,11/03/2016,09/10/2016,https://images.ygoprodeck.com/images/cards_cropped/2376209.jpg
2377034,Neo Flamvell Hedgehog,Tuner Monster,01/25/2011,01/21/2010,https://images.ygoprodeck.com/images/cards_cropped/2377034.jpg
2390019,Ojamassimilation,Spell Card,02/22/2018,11/11/2017,https://images.ygoprodeck.com/images/cards_cropped/2390019.jpg
2396042,Steel Cavalry of Dinon,Pendulum Effect Monster,01/09/2016,09/10/2016,https://images.ygoprodeck.com/images/cards_cropped/2396042.jpg
2403771,Power Tool Dragon,Synchro Monster,05/02/2009,02/14/2009,https://images.ygoprodeck.com/images/cards_cropped/2403771.jpg
2405631,"Guoglim, Spear of the Ghoti",Synchro Monster,10/20/2022,01/01/1990,https://images.ygoprodeck.com/images/cards_cropped/2405631.jpg
2407147,Laval Volcano Handmaiden,Tuner Monster,02/03/2012,12/01/2010,https://images.ygoprodeck.com/images/cards_cropped/2407147.jpg
2407234,Number 69: Heraldry Crest,XYZ Monster,05/17/2013,08/21/2012,https://images.ygoprodeck.com/images/cards_cropped/2407234.jpg
2411269,Agave Dragon,Link Monster,10/18/2018,07/14/2018,https://images.ygoprodeck.com/images/cards_cropped/2411269.jpg
2414168,Interrupt Resistor,Effect Monster,07/26/2018,07/22/2017,https://images.ygoprodeck.com/images/cards_cropped/2414168.jpg
2420921,"Shire, Lightsworn Spirit",Effect Monster,11/17/2009,09/18/2010,https://images.ygoprodeck.com/images/cards_cropped/2420921.jpg
2434862,Cubic Ascension,Trap Card,03/19/2020,02/09/2019,https://images.ygoprodeck.com/images/cards_cropped/2434862.jpg
2460565,Marauding Captain,Effect Monster,06/06/2003,09/20/2001,https://images.ygoprodeck.com/images/cards_cropped/2460565.jpg
2461031,Inzektor Ladybug,Effect Monster,04/28/2012,02/18/2012,https://images.ygoprodeck.com/images/cards_cropped/2461031.jpg
2468169,Sealmaster Meisei,Normal Monster,06/01/2004,11/20/2003,https://images.ygoprodeck.com/images/cards_cropped/2468169.jpg
2483611,Water Omotics,Normal Monster,06/26/2002,07/22/1999,https://images.ygoprodeck.com/images/cards_cropped/2483611.jpg
2504891,Skull Knight,Fusion Monster,06/26/2002,03/01/2000,https://images.ygoprodeck.com/images/cards_cropped/2504891.jpg
2511717,Legendary Six Samurai - Kageki,Effect Monster,02/08/2011,11/13/2010,https://images.ygoprodeck.com/images/cards_cropped/2511717.jpg
2519690,Sky Galloping Gaia the Dragon Champion,Fusion Monster,04/14/2016,12/19/2015,https://images.ygoprodeck.com/images/cards_cropped/2519690.jpg
2521011,Brotherhood of the Fire Fist - Swallow,Effect Monster,01/25/2013,11/17/2012,https://images.ygoprodeck.com/images/cards_cropped/2521011.jpg
2525268,"Defender, the Magical Knight",Effect Monster,03/31/2009,12/13/2008,https://images.ygoprodeck.com/images/cards_cropped/2525268.jpg
2526224,Fire King High Avatar Kirin,Effect Monster,12/07/2023,09/09/2023,https://images.ygoprodeck.com/images/cards_cropped/2526224.jpg
2530830,Galaxy-Eyes Cipher Blade Dragon,XYZ Monster,06/30/2017,07/21/2016,https://images.ygoprodeck.com/images/cards_cropped/2530830.jpg
2542230,Red Cocoon,Trap Card,10/01/2015,08/22/2015,https://images.ygoprodeck.com/images/cards_cropped/2542230.jpg
2547033,Altergeist Haunted Rock,Trap Card,05/02/2019,01/12/2019,https://images.ygoprodeck.com/images/cards_cropped/2547033.jpg
2561846,"Corruption Cell ""A""",Spell Card,11/15/2006,08/10/2006,https://images.ygoprodeck.com/images/cards_cropped/2561846.jpg
2563463,Wandering Gryphon Rider,Effect Monster,01/27/2022,08/28/2021,https://images.ygoprodeck.com/images/cards_cropped/2563463.jpg
2572890,Majespecter Tempest,Trap Card,11/05/2015,07/18/2015,https://images.ygoprodeck.com/images/cards_cropped/2572890.jpg
2584136,Shocktopus,Effect Monster,01/14/2012,11/19/2011,https://images.ygoprodeck.com/images/cards_cropped/2584136.jpg
2602411,Wizard Buster Destruction Sword,Effect Monster,01/14/2016,10/17/2015,https://images.ygoprodeck.com/images/cards_cropped/2602411.jpg
2609443,Chronomaly Vimana,XYZ Monster,08/12/2021,04/17/2021,https://images.ygoprodeck.com/images/cards_cropped/2609443.jpg
2618045,Photon Chargeman,Effect Monster,01/24/2014,11/16/2013,https://images.ygoprodeck.com/images/cards_cropped/2618045.jpg
2619149,Gladiator Beast Samnite,Effect Monster,02/28/2009,11/15/2008,https://images.ygoprodeck.com/images/cards_cropped/2619149.jpg
2625939,Spool Code,Spell Card,08/22/2019,06/23/2018,https://images.ygoprodeck.com/images/cards_cropped/2625939.jpg
2645637,"Yuki-Onna, the Absolute Zero Mayakashi",Link Monster,03/19/2020,11/23/2019,https://images.ygoprodeck.com/images/cards_cropped/2645637.jpg
2648201,ZW - Sleipnir Mail,Effect Monster,05/16/2014,08/05/2013,https://images.ygoprodeck.com/images/cards_cropped/2648201.jpg
2656842,Beetrooper Scout Buggy,Effect Monster,08/07/2021,01/01/1990,https://images.ygoprodeck.com/images/cards_cropped/2656842.jpg
2665273,"Jormungandr, Generaider Boss of Eternity",XYZ Monster,11/21/2019,08/03/2019,https://images.ygoprodeck.com/images/cards_cropped/2665273.jpg
2671330,Hyper Hammerhead,Effect Monster,03/01/2004,07/17/2003,https://images.ygoprodeck.com/images/cards_cropped/2671330.jpg
